# fw=nextui workload=gradius start=2026-09-13 12:37:40 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
8114,37614,38284,38016,27800,1800000,1800000,78,3854000,Discharging
8116,37882,37815,37882,27800,1800000,1800000,78,3855000,Discharging
8118,38351,37949,37748,27800,1800000,1800000,78,3855000,Discharging
8120,37681,38083,37480,27800,1800000,1800000,78,3854000,Discharging
8122,37748,38284,38016,27800,1800000,1800000,78,3837000,Discharging
8124,37949,38284,38217,27800,1800000,1800000,78,3857000,Discharging
8127,37882,38217,37614,27800,1608000,1800000,78,3856000,Discharging
8129,37547,38083,38083,27800,1800000,1800000,78,3854000,Discharging
8131,38284,38552,37949,27800,1800000,1800000,78,3855000,Discharging
8133,37346,37882,37614,27700,1800000,1800000,78,3856000,Discharging
8135,38150,38083,37882,27800,1800000,1800000,78,3855000,Discharging
8137,37681,37815,37815,27800,1800000,1800000,78,3855000,Discharging
8139,37346,38753,38485,27800,1800000,1800000,78,3855000,Discharging
8141,37815,38284,38217,27800,1800000,1800000,78,3856000,Discharging
8143,37145,38150,37413,27800,1800000,1800000,78,3859000,Discharging
8145,37011,38284,37547,27800,1416000,1800000,78,3845000,Discharging
8148,36408,37547,37413,27700,1800000,1800000,78,3857000,Discharging
8150,37078,37949,37346,27800,1800000,1800000,78,3850000,Discharging
8152,37748,38150,37882,27800,1800000,1800000,78,3853000,Discharging
8154,38418,38485,37815,27800,1800000,1800000,78,3856000,Discharging
8156,38150,37882,38150,27800,1416000,1800000,78,3856000,Discharging
8158,38016,38016,37949,27800,1800000,1800000,78,3856000,Discharging
8160,37949,38217,37681,27800,1800000,1800000,78,3853000,Discharging
8162,37614,38351,37949,27800,1800000,1800000,78,3855000,Discharging
8164,37882,38217,38150,27800,1800000,1800000,78,3853000,Discharging
8166,38083,38217,38016,27800,1800000,1800000,78,3850000,Discharging
8169,37212,38284,38016,27800,1800000,1800000,78,3835000,Discharging
8171,37882,38284,38485,27800,1416000,1800000,78,3854000,Discharging
8173,37346,38217,37882,27800,1800000,1800000,78,3852000,Discharging
8175,38753,38217,38418,27800,1800000,1800000,78,3856000,Discharging
8177,37413,38820,38083,27800,1800000,1800000,78,3854000,Discharging
8179,37413,38485,37882,27800,1608000,1800000,78,3856000,Discharging
8181,37413,38016,37748,27800,1800000,1800000,78,3856000,Discharging
8183,37681,38150,37815,27800,1608000,1800000,78,3856000,Discharging
8185,36743,38284,37614,27800,1800000,1800000,78,3855000,Discharging
8187,37279,38150,37614,27800,1800000,1800000,78,3855000,Discharging
8190,37748,37949,38150,27800,1800000,1800000,78,3852000,Discharging
8192,37346,37949,37681,27800,1608000,1800000,78,3854000,Discharging
8194,37212,38150,37748,27800,1800000,1800000,78,3853000,Discharging
8196,37949,38150,37614,27800,1800000,1800000,78,3853000,Discharging
8198,38217,38016,38150,27700,1800000,1800000,78,3853000,Discharging
8200,37346,38351,37815,27800,1800000,1800000,78,3853000,Discharging
8202,37480,38552,37882,27800,1416000,1800000,78,3853000,Discharging
8204,37078,38284,37614,27800,1416000,1800000,78,3857000,Discharging
8206,37279,37748,37279,27800,1608000,1800000,78,3857000,Discharging
8208,36877,37681,37145,27800,1608000,1800000,78,3856000,Discharging
8210,37480,37748,37949,27800,1800000,1800000,78,3854000,Discharging
8213,37346,38016,38150,27800,1800000,1800000,78,3855000,Discharging
8215,38083,38351,38552,27800,1800000,1800000,78,3855000,Discharging
8217,37882,38284,38150,27800,1800000,1800000,78,3848000,Discharging
8219,37815,37949,38284,27800,1800000,1800000,78,3852000,Discharging
8221,37547,38016,37681,27800,1800000,1800000,78,3853000,Discharging
8223,38083,38418,37882,27800,1800000,1800000,78,3851000,Discharging
8225,38150,38284,38083,27800,1800000,1800000,78,3852000,Discharging
8227,38016,38686,38016,27800,1800000,1800000,78,3851000,Discharging
8229,38083,38150,38150,27800,1800000,1800000,78,3852000,Discharging
8231,37949,38016,37748,27800,1800000,1800000,78,3851000,Discharging
8234,37279,37614,38083,27800,1800000,1800000,78,3851000,Discharging
8236,37614,38217,37748,27800,1608000,1800000,78,3849000,Discharging
8238,37614,38351,37882,27700,1800000,1800000,78,3854000,Discharging
8240,37547,37882,37882,27800,1800000,1800000,78,3849000,Discharging
8242,37882,38485,37681,27800,1800000,1800000,78,3853000,Discharging
8244,38083,37748,37882,27800,1800000,1800000,78,3854000,Discharging
8246,37681,38150,38284,27800,1800000,1800000,78,3853000,Discharging
8248,38619,38016,38284,27800,1800000,1800000,78,3853000,Discharging
8250,37480,38150,38016,27800,1800000,1800000,78,3853000,Discharging
8252,37413,38351,38217,27800,1800000,1800000,78,3852000,Discharging
8255,37681,38083,37949,27800,1608000,1800000,78,3851000,Discharging
8257,37547,38150,38016,27800,1608000,1800000,78,3852000,Discharging
8259,38284,38150,37815,27800,1800000,1800000,78,3852000,Discharging
8261,37949,38351,38150,27800,1800000,1800000,78,3852000,Discharging
8263,37815,38150,37949,27800,1800000,1800000,78,3842000,Discharging
8265,37212,37547,37748,27800,1800000,1800000,78,3854000,Discharging
8267,37145,37815,37413,27800,1800000,1800000,78,3853000,Discharging
8269,36743,37949,37480,27800,1800000,1800000,78,3853000,Discharging
