# fw=nextui workload=zelda start=2026-09-13 12:45:52 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
8518,35403,36810,36274,27700,1800000,1800000,77,3847000,Discharging
8520,34867,37078,35872,27700,1800000,1800000,77,3848000,Discharging
8522,35671,36676,36274,27700,1608000,1800000,77,3849000,Discharging
8524,35671,36810,36341,27700,1416000,1800000,77,3848000,Discharging
8526,35135,36877,36006,27700,1800000,1800000,77,3846000,Discharging
8528,35470,36877,35805,27700,1800000,1800000,77,3846000,Discharging
8530,35537,36944,35939,27700,1608000,1800000,77,3846000,Discharging
8533,35537,36810,35872,27700,1800000,1800000,77,3846000,Discharging
8535,34867,36944,36207,27700,1608000,1800000,77,3847000,Discharging
8537,35738,36542,35939,27700,1608000,1800000,77,3847000,Discharging
8539,35537,36810,36006,27700,1416000,1800000,77,3847000,Discharging
8541,35470,36341,36274,27700,1608000,1800000,77,3828000,Discharging
8543,35537,36743,36408,27700,1416000,1800000,77,3845000,Discharging
8545,35470,36944,35805,27700,1608000,1800000,77,3845000,Discharging
8547,35604,36877,36140,27700,1416000,1800000,77,3845000,Discharging
8549,35470,36743,36073,27700,1800000,1800000,77,3844000,Discharging
8551,35336,36810,36140,27700,1608000,1800000,77,3844000,Discharging
8554,35470,36676,35738,27700,1608000,1800000,77,3845000,Discharging
8556,35336,36542,36274,27700,1608000,1800000,77,3844000,Discharging
8558,35269,36944,35872,27700,1608000,1800000,77,3844000,Discharging
8560,35604,36609,35872,27700,1608000,1800000,77,3844000,Discharging
8562,35269,36810,36341,27700,1608000,1800000,77,3845000,Discharging
8564,35671,36475,35872,27700,1608000,1800000,77,3830000,Discharging
8566,35537,36944,36207,27800,1608000,1800000,77,3845000,Discharging
8568,35671,36877,35738,27700,1800000,1800000,77,3845000,Discharging
8570,35805,36676,35671,27700,1800000,1800000,77,3844000,Discharging
8572,35336,36810,35872,27700,1800000,1800000,77,3845000,Discharging
8575,35403,36609,36140,27700,1416000,1800000,77,3847000,Discharging
8577,35403,36609,36274,27700,1800000,1800000,77,3846000,Discharging
8579,35939,36877,35872,27700,1800000,1800000,77,3846000,Discharging
8581,35671,36877,35738,27700,1800000,1800000,77,3846000,Discharging
8583,35470,36676,36408,27700,1800000,1800000,77,3846000,Discharging
8585,35805,36676,36274,27700,1800000,1800000,77,3846000,Discharging
8587,35671,36743,36542,27700,1800000,1800000,77,3825000,Discharging
8589,35403,36810,36207,27700,1800000,1800000,77,3848000,Discharging
8591,35470,36877,36140,27700,1800000,1800000,77,3846000,Discharging
8593,35738,36542,36609,27700,1800000,1800000,77,3844000,Discharging
8596,35805,37145,35939,27700,1800000,1800000,77,3844000,Discharging
8598,35604,36609,35939,27700,1608000,1800000,77,3844000,Discharging
8600,35604,36676,36274,27700,1800000,1800000,77,3844000,Discharging
8602,35738,36877,35872,27700,1800000,1800000,77,3844000,Discharging
8604,35604,36877,35738,27700,1800000,1800000,77,3845000,Discharging
8606,35805,36877,36140,27700,1608000,1800000,77,3845000,Discharging
8608,35738,36944,36475,27700,1416000,1800000,77,3846000,Discharging
8610,35671,36877,35805,27700,1800000,1800000,77,3822000,Discharging
8612,35537,36743,35939,27700,1800000,1800000,77,3845000,Discharging
8614,35805,36810,36006,27700,1608000,1800000,77,3844000,Discharging
8617,35537,36341,36073,27700,1608000,1800000,77,3844000,Discharging
8619,35738,36542,36073,27700,1800000,1800000,77,3844000,Discharging
8621,35202,36944,36073,27700,1800000,1800000,77,3844000,Discharging
8623,35604,36341,35872,27700,1800000,1800000,77,3842000,Discharging
8625,35671,36609,35805,27700,1608000,1800000,77,3843000,Discharging
8627,35604,37078,35872,27700,1608000,1800000,77,3843000,Discharging
8629,35738,36676,36207,27700,1608000,1800000,77,3843000,Discharging
8631,35537,36944,36676,27700,1416000,1800000,77,3842000,Discharging
8633,35403,37011,36140,27700,1800000,1800000,77,3823000,Discharging
8635,35470,36810,36006,27700,1608000,1800000,77,3844000,Discharging
8638,35135,36743,35671,27700,1800000,1800000,77,3843000,Discharging
8640,35135,36408,35671,27700,1608000,1800000,77,3843000,Discharging
8642,35738,36944,36073,27700,1800000,1800000,77,3843000,Discharging
8644,35470,36609,35738,27700,1800000,1800000,77,3843000,Discharging
8646,35671,36676,36073,27700,1608000,1800000,77,3843000,Discharging
8648,36006,36810,36140,27700,1608000,1800000,77,3843000,Discharging
8650,35671,36609,35939,27700,1800000,1800000,77,3843000,Discharging
8652,36073,37011,36073,27700,1800000,1800000,77,3842000,Discharging
8654,35336,36676,35939,27700,1800000,1800000,77,3842000,Discharging
8656,35604,36743,36073,27600,1608000,1800000,77,3830000,Discharging
8659,35537,37011,36140,27700,1608000,1800000,77,3844000,Discharging
8661,35537,36877,35671,27700,1800000,1800000,77,3843000,Discharging
8663,35537,36676,36073,27600,1800000,1800000,77,3844000,Discharging
8665,35403,36743,36140,27600,1608000,1800000,77,3844000,Discharging
8667,35403,36944,36006,27600,1608000,1800000,77,3843000,Discharging
8669,35068,36542,35805,27600,1800000,1800000,77,3843000,Discharging
8671,35671,36609,35738,27600,1800000,1800000,77,3843000,Discharging
8673,35470,36542,35939,27700,1608000,1800000,77,3842000,Discharging
8675,35068,36877,35939,27600,1608000,1800000,77,3844000,Discharging
8677,35671,36609,35671,27700,1608000,1800000,77,3844000,Discharging
8679,35403,36676,35470,27700,1800000,1800000,77,3819000,Discharging
8682,35738,36542,36207,27600,1800000,1800000,77,3842000,Discharging
8684,35805,37011,36609,27700,1608000,1800000,77,3842000,Discharging
8686,35939,36944,36140,27700,1800000,1800000,77,3843000,Discharging
8688,35805,36676,36006,27700,1800000,1800000,77,3842000,Discharging
8690,35336,36810,35939,27700,1800000,1800000,77,3846000,Discharging
8692,35470,36743,36006,27700,1608000,1800000,77,3841000,Discharging
8694,35872,36810,35939,27700,1608000,1800000,77,3841000,Discharging
8696,35872,36810,36274,27700,1800000,1800000,77,3841000,Discharging
8698,35403,37279,36274,27700,1608000,1800000,77,3842000,Discharging
8700,35738,36877,36609,27700,1608000,1800000,77,3842000,Discharging
8703,35336,36676,36140,27600,1800000,1800000,77,3820000,Discharging
8705,35604,36743,36542,27700,1608000,1800000,77,3843000,Discharging
8707,35403,36944,36140,27700,1608000,1800000,77,3841000,Discharging
8709,35939,36609,35805,27700,1800000,1800000,77,3841000,Discharging
8711,35537,37145,36006,27600,1608000,1800000,77,3842000,Discharging
8713,35939,36810,35738,27700,1800000,1800000,77,3841000,Discharging
8715,35738,37078,36207,27700,1608000,1800000,77,3841000,Discharging
8717,35403,36810,36274,27700,1608000,1800000,77,3841000,Discharging
8719,35939,36609,35939,27700,1608000,1800000,77,3842000,Discharging
8721,35336,36877,36140,27600,1800000,1800000,77,3841000,Discharging
8724,35537,36542,36408,27600,1800000,1800000,77,3841000,Discharging
8726,35537,37011,36207,27600,1800000,1800000,77,3821000,Discharging
8728,35738,36676,35805,27700,1608000,1800000,77,3839000,Discharging
8730,35470,36609,36073,27600,1800000,1800000,77,3840000,Discharging
8732,35604,36743,35939,27600,1608000,1800000,77,3840000,Discharging
8734,35336,36542,36542,27600,1800000,1800000,77,3841000,Discharging
8736,35470,36810,36140,27600,1800000,1800000,77,3838000,Discharging
8738,35537,36877,36274,27600,1608000,1800000,77,3841000,Discharging
8740,35470,36408,35939,27700,1416000,1800000,77,3840000,Discharging
8742,35738,36743,36207,27700,1608000,1800000,76,3840000,Discharging
8745,35805,36877,36006,27700,1608000,1800000,76,3840000,Discharging
8747,35336,36676,35939,27600,1800000,1800000,76,3839000,Discharging
8749,35403,36810,36408,27600,1608000,1800000,76,3826000,Discharging
8751,35872,37011,36073,27700,1608000,1800000,76,3839000,Discharging
8753,35470,37279,35872,27600,1608000,1800000,76,3840000,Discharging
8755,35336,36877,36140,27600,1800000,1800000,76,3840000,Discharging
8757,35269,36810,36006,27600,1800000,1800000,76,3841000,Discharging
8759,35604,36676,35671,27600,1416000,1800000,76,3841000,Discharging
8761,35604,36475,36006,27700,1608000,1800000,76,3841000,Discharging
