# fw=nextui workload=bloodyroar start=2026-09-13 11:56:39 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
5623,36676,37212,36810,27600,1416000,1800000,85,3926000,Discharging
5625,36475,37279,36877,27600,1800000,1800000,85,3929000,Discharging
5627,36274,37212,36274,27700,1800000,1800000,85,3931000,Discharging
5629,35872,37547,36810,27700,1800000,1800000,85,3926000,Discharging
5632,36475,37212,37078,27700,1608000,1800000,85,3927000,Discharging
5634,36676,37145,37212,27700,1800000,1800000,85,3905000,Discharging
5636,36676,37346,37145,27600,1608000,1800000,85,3927000,Discharging
5638,36408,37748,36944,27600,1800000,1800000,85,3929000,Discharging
5640,36341,37480,36542,27700,1800000,1800000,85,3925000,Discharging
5642,36140,37413,37078,27700,1800000,1800000,85,3926000,Discharging
5644,36006,37815,36475,27600,1800000,1800000,85,3929000,Discharging
5646,36207,37145,36542,27600,1800000,1800000,85,3929000,Discharging
5648,36408,37279,36944,27700,1800000,1800000,85,3923000,Discharging
5650,36542,37547,36944,27700,1800000,1800000,85,3927000,Discharging
5653,36408,37480,36944,27600,1800000,1800000,85,3925000,Discharging
5655,36475,37480,36274,27600,1800000,1800000,85,3929000,Discharging
5657,36140,37413,37346,27600,1608000,1800000,85,3920000,Discharging
5659,36609,37547,36676,27600,1800000,1800000,85,3928000,Discharging
5661,36810,37547,37346,27600,1608000,1800000,85,3923000,Discharging
5663,36877,37815,37480,27700,1800000,1800000,85,3923000,Discharging
5665,37413,38351,37212,27600,1608000,1800000,85,3924000,Discharging
5667,36944,37614,37346,27700,1800000,1800000,85,3928000,Discharging
5669,36676,37346,37413,27600,1800000,1800000,85,3928000,Discharging
5671,37145,38016,37078,27600,1608000,1800000,85,3929000,Discharging
5674,37078,37681,37279,27600,1800000,1800000,85,3929000,Discharging
5676,37748,38284,37547,27700,1800000,1800000,85,3921000,Discharging
5678,37815,38351,38284,27800,1800000,1800000,85,3918000,Discharging
5680,40227,39423,39356,27700,1800000,1800000,85,3917000,Discharging
5682,38887,39088,38954,27700,1800000,1800000,85,3918000,Discharging
5684,39222,39490,39021,27700,1800000,1800000,85,3921000,Discharging
5686,37346,38686,38552,27700,1800000,1800000,85,3924000,Discharging
5688,38954,39021,39088,27800,1800000,1800000,85,3909000,Discharging
5691,39356,39356,39222,27800,1800000,1800000,85,3919000,Discharging
5693,38753,39155,38954,27800,1800000,1800000,85,3920000,Discharging
5695,37882,38753,37748,27800,1800000,1800000,85,3919000,Discharging
5697,37212,37681,37346,27700,1800000,1800000,85,3893000,Discharging
5699,37413,38217,37547,27700,1800000,1800000,85,3923000,Discharging
5701,37078,38150,37748,27700,1800000,1800000,85,3921000,Discharging
5703,37413,38150,37681,27700,1800000,1800000,85,3925000,Discharging
5705,37681,38217,37949,27800,1800000,1800000,85,3917000,Discharging
5707,37279,37614,36676,27700,1800000,1800000,85,3925000,Discharging
5710,36743,38150,37547,27800,1800000,1800000,85,3919000,Discharging
5712,37212,37882,37614,27700,1800000,1800000,85,3922000,Discharging
5714,37279,37815,37145,27700,1800000,1800000,85,3925000,Discharging
5716,37815,37815,37413,27700,1800000,1800000,85,3916000,Discharging
5718,36676,38150,37346,27800,1800000,1800000,85,3920000,Discharging
5720,37212,38217,37614,27800,1800000,1800000,85,3919000,Discharging
5722,36877,37949,37480,27700,1800000,1800000,85,3920000,Discharging
5724,37145,38217,37413,27700,1800000,1800000,85,3926000,Discharging
5726,37212,38284,37614,27700,1800000,1800000,85,3923000,Discharging
5729,36408,37815,37346,27700,1800000,1800000,85,3922000,Discharging
5731,37145,37882,37413,27800,1800000,1800000,85,3914000,Discharging
5733,36944,37949,36810,27800,1800000,1800000,85,3920000,Discharging
5735,37011,37815,37413,27700,1800000,1800000,85,3925000,Discharging
5737,36609,37614,36944,27700,1608000,1800000,85,3926000,Discharging
5739,36609,37279,36743,27800,1800000,1800000,85,3924000,Discharging
5741,36140,37547,37078,27800,1800000,1800000,85,3923000,Discharging
5743,36073,37279,36877,27800,1800000,1800000,85,3923000,Discharging
5745,36944,37614,36810,27700,1416000,1800000,85,3923000,Discharging
5747,36609,37413,36542,27700,1608000,1800000,85,3921000,Discharging
5750,36475,37413,36944,27700,1800000,1800000,85,3923000,Discharging
5752,36542,37011,36408,27700,1800000,1800000,85,3927000,Discharging
5754,35939,37279,36944,27700,1608000,1800000,85,3927000,Discharging
5756,36475,37614,36676,27700,1800000,1800000,85,3919000,Discharging
5758,36274,37279,36810,27700,1800000,1800000,85,3922000,Discharging
5760,36274,37413,37212,27800,1608000,1800000,85,3921000,Discharging
5762,36609,37212,37011,27800,1800000,1800000,85,3925000,Discharging
5764,36609,37681,36676,27800,1608000,1800000,85,3920000,Discharging
5766,36877,37346,36877,27700,1608000,1800000,85,3920000,Discharging
5769,36140,37681,37145,27700,1608000,1800000,85,3924000,Discharging
5771,36609,37547,36542,27700,1800000,1800000,85,3924000,Discharging
5773,36140,37279,37145,27800,1800000,1800000,85,3920000,Discharging
5775,36676,37212,36743,27700,1800000,1800000,85,3924000,Discharging
5777,36341,37614,36877,27700,1800000,1800000,85,3924000,Discharging
5779,36207,37614,36810,27800,1800000,1800000,85,3921000,Discharging
5781,36475,37212,36743,27700,1800000,1800000,85,3925000,Discharging
5783,36475,37681,37346,27700,1800000,1800000,85,3900000,Discharging
5785,37346,37346,37212,27700,1800000,1800000,85,3918000,Discharging
5787,37949,38619,37882,27700,1800000,1800000,85,3920000,Discharging
5790,37279,38351,37748,27700,1800000,1800000,85,3919000,Discharging
5792,37078,38284,37748,27700,1800000,1800000,85,3922000,Discharging
5794,37145,38284,37480,27700,1800000,1800000,85,3923000,Discharging
5796,37279,38150,37480,27700,1800000,1800000,85,3921000,Discharging
5798,37614,38619,37748,27800,1800000,1800000,85,3913000,Discharging
5800,36944,38083,37346,27700,1800000,1800000,85,3919000,Discharging
5802,36877,38351,37078,27700,1416000,1800000,85,3924000,Discharging
5804,36676,37815,37078,27700,1800000,1800000,85,3907000,Discharging
5806,36408,37346,36743,27700,1800000,1800000,85,3923000,Discharging
5809,36475,37413,37011,27700,1608000,1800000,85,3920000,Discharging
