# fw=zero-drain workload=sf2 start=2026-09-14 19:17:57 soak=99C prelaunch=schedutil/600000 launch_up=1841.13 max0=1416000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
2070,37614,38686,38351,28400,1200000,1200000,93,4030000,Discharging,30.6,35.7,43.0,20.3,23.3,3160,4059,,,
2072,38217,39155,39155,28400,1008000,1008000,93,4029000,Discharging,30.5,26.5,54.3,17.4,22.6,4524,6083,,,
2074,38217,38686,38619,28400,1008000,1008000,93,4030000,Discharging,29.3,35.2,40.5,23.6,18.0,4494,5938,,,
2076,38418,38619,38217,28400,1008000,1008000,93,4028000,Discharging,31.1,34.5,47.9,18.5,24.2,4540,6052,,,
2078,38016,38686,37949,28400,1008000,1008000,93,4028000,Discharging,28.7,35.5,38.4,27.2,13.0,4352,5876,,,
2081,37480,37279,37078,28300,1008000,1008000,93,4037000,Discharging,28.4,38.1,27.6,36.0,11.5,2515,3438,,,
2083,36743,37547,36944,28300,1008000,1008000,93,4036000,Discharging,32.2,25.1,43.3,49.5,10.8,3050,3674,,,
2085,36475,37212,37011,28300,1008000,1008000,93,4036000,Discharging,25.9,38.7,29.3,18.6,16.9,4591,6895,,,
2087,37145,37748,37011,28400,1008000,1008000,93,4031000,Discharging,31.7,42.2,33.5,41.6,8.5,3150,3789,,,
2089,36944,37882,36944,28300,1008000,1008000,93,4039000,Discharging,29.5,34.1,40.6,24.5,19.2,3791,4754,,,
2091,36408,37279,37614,28300,1008000,1008000,93,4037000,Discharging,29.9,37.1,32.9,35.3,14.4,3256,3860,,,
2094,36475,37681,36944,28300,1008000,1008000,93,4037000,Discharging,29.8,36.3,28.0,34.4,19.9,1897,2054,,,
2096,36810,37078,37011,28400,1008000,1008000,93,4036000,Discharging,29.4,31.2,31.9,49.3,5.2,2680,3002,,,
2098,36274,37011,36207,28400,1008000,1008000,93,4036000,Discharging,33.4,37.4,34.9,55.1,6.5,2493,2815,,,
2100,36073,37145,36877,28300,1008000,1008000,93,4039000,Discharging,32.0,29.4,39.0,36.0,23.1,2517,2838,,,
2102,36609,37145,36676,28300,1008000,1008000,93,4036000,Discharging,32.3,47.7,23.6,32.2,26.2,2569,2890,,,
2105,36073,36743,36475,28300,1008000,1008000,93,4037000,Discharging,30.7,28.3,36.2,50.2,6.1,1826,2007,,,
2107,36073,37279,36341,28300,1008000,1008000,93,4037000,Discharging,34.1,29.6,46.1,37.7,24.0,2584,2972,,,
2109,36944,37011,37212,28300,1008000,1008000,93,4040000,Discharging,32.2,29.8,44.5,31.9,21.5,3273,4122,,,
2111,36408,37346,36810,28300,1008000,1008000,93,4034000,Discharging,34.0,38.0,33.8,48.6,16.5,2736,3082,,,
2113,36475,37815,37346,28300,1008000,1008000,93,4041000,Discharging,28.6,33.8,32.7,23.6,23.5,4106,5667,,,
2115,37145,38485,37480,28300,816000,1008000,93,4023000,Discharging,27.8,37.3,38.2,15.1,20.1,4772,6740,,,
2118,37212,38016,38284,28400,1008000,1008000,93,4025000,Discharging,29.4,33.6,44.3,13.6,26.1,2979,4032,,,
2120,37480,38619,37882,28400,1008000,1008000,93,4026000,Discharging,28.3,29.7,43.3,19.9,20.6,4359,5930,,,
2122,38016,38954,38016,28400,1008000,1008000,93,4027000,Discharging,30.9,24.3,56.6,24.1,17.5,4435,6046,,,
2124,37815,38753,38083,28400,1008000,1008000,93,4023000,Discharging,29.6,40.8,37.3,16.7,23.1,4618,6038,,,
2126,37614,39155,37614,28400,816000,816000,93,4026000,Discharging,31.4,29.7,52.1,22.1,22.0,3988,5550,,,
2129,38016,38753,38351,28400,600000,600000,93,4026000,Discharging,35.8,24.0,67.3,16.1,35.0,2668,3676,,,
2131,37815,38820,38083,28400,600000,600000,93,4025000,Discharging,39.5,16.7,83.7,11.1,46.7,3849,5262,,,
2133,38083,39222,38351,28400,600000,600000,93,4026000,Discharging,40.1,34.2,68.4,22.5,34.1,3916,5299,,,
2136,38083,39222,38284,28400,600000,600000,93,4027000,Discharging,39.5,32.4,68.1,27.7,30.2,2715,3558,,,
2138,37882,38820,38016,28400,600000,600000,93,4031000,Discharging,36.5,39.2,54.3,30.5,21.4,3975,5525,,,
2140,36676,37547,37346,28400,600000,600000,93,4033000,Discharging,31.8,37.2,31.7,8.1,49.5,2824,3776,,,
2142,36676,37346,37346,28300,600000,600000,93,4034000,Discharging,34.0,38.5,31.8,41.2,25.2,2577,3179,,,
2145,36542,37011,36743,28400,600000,600000,93,4030000,Discharging,26.5,34.8,33.2,21.1,16.4,2757,4164,,,
2147,37078,38485,37748,28400,600000,600000,93,4026000,Discharging,35.9,34.7,50.7,25.4,32.7,2974,3690,,,
2149,37279,38351,37882,28400,600000,600000,93,4037000,Discharging,35.3,31.2,50.4,27.4,32.2,2970,3716,,,
2151,36274,37212,36676,28400,600000,600000,93,4040000,Discharging,31.1,34.8,29.2,28.2,31.7,2157,2433,,,
2154,36408,37212,36877,28400,600000,600000,93,4038000,Discharging,32.7,33.3,37.2,35.9,25.3,1428,1610,,,
2156,36475,36944,36609,28400,600000,600000,93,4036000,Discharging,30.3,29.0,35.4,41.4,15.2,2270,2536,,,
2158,36408,37346,36877,28400,600000,600000,93,4035000,Discharging,31.7,34.7,32.4,40.9,18.4,2162,2462,,,
2161,36274,37145,37145,28400,600000,600000,93,4039000,Discharging,30.8,31.6,33.9,8.5,49.1,1437,1636,,,
2163,36542,37078,36810,28400,600000,600000,93,4040000,Discharging,32.8,36.0,34.7,8.6,51.5,2146,2423,,,
2165,36140,37279,36676,28300,600000,600000,93,4038000,Discharging,30.6,30.1,33.8,34.4,24.0,2258,2506,,,
2167,36609,37681,37078,28400,600000,600000,93,4033000,Discharging,34.1,34.1,43.3,37.1,22.3,2925,3736,,,
2170,36542,37346,36475,28400,600000,600000,93,4040000,Discharging,33.6,27.7,41.3,31.1,34.2,1495,1728,,,
2172,36207,37346,36944,28400,600000,600000,93,4037000,Discharging,35.3,32.6,41.9,20.6,45.3,2451,2840,,,
2174,37145,37949,37279,28400,600000,600000,93,4026000,Discharging,30.7,49.1,37.9,14.9,20.5,4936,7694,,,
2176,37279,38217,38016,28400,600000,600000,93,4026000,Discharging,39.2,36.5,64.0,33.9,22.5,4134,5368,,,
2179,37681,38619,37748,28400,600000,600000,93,4033000,Discharging,40.1,43.8,57.2,29.2,30.1,2530,3310,,,
2181,37614,38820,38284,28400,600000,600000,93,4025000,Discharging,39.9,21.1,81.0,15.2,41.7,3912,5308,,,
2183,37480,38954,38284,28400,600000,600000,93,4024000,Discharging,40.8,26.5,78.5,19.9,38.4,3950,5340,,,
2186,38217,38887,38552,28400,600000,600000,93,4027000,Discharging,40.2,17.4,84.6,14.3,43.4,2703,3573,,,
2188,38217,38954,38083,28400,600000,600000,93,4028000,Discharging,40.7,20.0,85.2,19.6,37.0,3970,5363,,,
2190,37748,38753,38083,28400,600000,600000,93,4027000,Discharging,38.5,38.2,59.6,33.6,22.3,3903,5146,,,
2193,37614,38887,38016,28500,600000,600000,93,4025000,Discharging,40.7,20.6,81.8,25.3,33.9,2625,3569,,,
2195,37681,39155,38418,28400,600000,600000,93,4023000,Discharging,40.0,30.8,70.5,24.9,33.5,3944,5274,,,
2197,37681,38552,38217,28400,600000,600000,93,4025000,Discharging,37.7,28.1,65.9,33.9,22.8,4029,5389,,,
2199,36609,37480,37413,28400,600000,600000,93,4031000,Discharging,30.9,37.3,32.9,27.9,25.1,3096,4288,,,
2202,36475,37145,36475,28400,600000,600000,93,4035000,Discharging,33.1,34.8,32.3,45.8,19.7,1706,2123,,,
2204,36542,37413,36944,28400,600000,600000,93,4033000,Discharging,28.4,43.6,29.8,24.4,15.6,4211,6572,,,
2206,37413,38083,37748,28400,600000,600000,93,4028000,Discharging,34.4,32.9,48.4,33.5,23.1,3038,3646,,,
2209,36743,38150,37547,28400,600000,600000,93,4026000,Discharging,37.6,43.2,49.1,40.9,16.4,2112,2630,,,
2211,36274,37078,36944,28400,600000,600000,93,4034000,Discharging,31.8,38.7,29.0,41.8,17.6,2289,2667,,,
2213,36408,37078,37346,28400,600000,600000,93,4033000,Discharging,32.7,31.1,40.1,30.7,28.8,2150,2453,,,
2215,36475,37145,36609,28400,600000,600000,93,4036000,Discharging,31.8,27.6,38.1,10.0,51.3,2102,2411,,,
2218,36475,37346,36743,28400,600000,600000,93,4033000,Discharging,31.0,30.3,36.2,26.7,30.8,1499,1666,,,
2220,36006,37078,36877,28400,600000,600000,93,4034000,Discharging,32.9,42.2,29.8,51.1,9.8,2162,2460,,,
2222,36274,36810,36944,28400,600000,600000,93,4034000,Discharging,31.5,31.2,35.8,52.0,5.0,2167,2493,,,
2224,36140,36944,36944,28400,600000,600000,93,4035000,Discharging,31.7,36.6,32.4,50.0,6.8,2134,2452,,,
2227,36475,37547,37212,28400,600000,600000,93,4036000,Discharging,33.6,34.4,40.7,18.4,41.1,2011,2504,,,
2229,36408,37145,37011,28400,600000,600000,93,4037000,Discharging,33.8,34.5,38.4,27.1,35.3,2365,2718,,,
2231,36408,36743,36743,28400,600000,600000,93,4037000,Discharging,35.1,33.5,39.6,51.6,14.9,2305,2648,,,
2233,36542,37614,37480,28400,600000,600000,93,4029000,Discharging,31.9,47.1,38.7,25.1,16.8,4870,7620,,,
2236,37547,38686,37413,28400,600000,600000,93,4024000,Discharging,38.9,52.6,44.7,29.6,28.1,2539,3338,,,
2238,37346,38552,38083,28400,600000,600000,93,4027000,Discharging,40.1,33.9,68.9,15.0,43.9,4064,5268,,,
2240,37413,38954,38217,28400,600000,600000,93,4027000,Discharging,40.9,29.6,74.4,15.8,42.5,3856,5200,,,
2243,37279,38686,38016,28400,600000,600000,93,4024000,Discharging,39.3,34.4,65.6,14.3,42.5,2622,3530,,,
2245,37882,38753,38552,28400,600000,600000,93,4024000,Discharging,39.8,27.0,71.4,24.0,35.7,3856,5152,,,
